ZIPCODE,ZIP_TOTAL_PEOPLE,ZIP_AUDIENCE_PEOPLE,ZIP_TARGET_DENSITY,CUMULATIVE_REACH
32233,22098,35,0.001584,375292
98178,19570,31,0.001584,375292
46135,13896,22,0.001583,375314
90230,24647,39,0.001582,375439
06605,14536,23,0.001582,375439
02703,39815,63,0.001582,375439
61350,20871,33,0.001581,375493
65020,13282,21,0.001581,375493
95062,28478,45,0.001580,375683
87701,14560,23,0.001580,375683
11746,53163,84,0.001580,375683
08901,24055,38,0.001580,375683
18062,21528,34,0.001579,375818
84003,29138,46,0.001579,375818
08080,34830,55,0.001579,375818
60051,22180,35,0.001578,375905
84088,18372,29,0.001578,375905
13031,14571,23,0.001578,375905
84084,15226,24,0.001576,375958
70805,18405,29,0.001576,375958
97321,28570,45,0.001575,376074
13903,14601,23,0.001575,376074
13021,30481,48,0.001575,376074
60404,17152,27,0.001574,376152
80128,32402,51,0.001574,376152
33455,20987,33,0.001572,376263
08879,19083,30,0.001572,376263
44111,30542,48,0.001572,376263
19121,31184,49,0.001571,376422
68046,27376,43,0.001571,376422
92024,42640,67,0.001571,376422
11754,16563,26,0.001570,376476
15239,17829,28,0.001570,376476
49201,37595,59,0.001569,376535
90026,44014,69,0.001568,376604
46241,19777,31,0.001567,376635
57783,15327,24,0.001566,376743
94551,29370,46,0.001566,376743
54880,24270,38,0.001566,376743
11373,51118,80,0.001565,376945
80130,22369,35,0.001565,376945
40330,18530,29,0.001565,376945
30269,37072,58,0.001565,376945
45244,24933,39,0.001564,377149
40220,28776,45,0.001564,377149
19014,17906,28,0.001564,377149
02360,58816,92,0.001564,377149
49015,24954,39,0.001563,377218
43113,19188,30,0.001563,377218
45241,21132,33,0.001562,377280
63118,18561,29,0.001562,377280
45255,19857,31,0.001561,377338
79015,17300,27,0.001561,377338
68164,21789,34,0.001560,377436
94086,26926,42,0.001560,377436
47408,14099,22,0.001560,377436
37167,42345,66,0.001559,377534
19150,20527,32,0.001559,377534
80214,21823,34,0.001558,377648
72758,32727,51,0.001558,377648
38119,18611,29,0.001558,377648
02904,25044,39,0.001557,377739
80014,33388,52,0.001557,377739
13027,29573,46,0.001555,377881
80908,23793,37,0.001555,377881
10308,23158,36,0.001555,377881
88061,14794,23,0.001555,377881
62298,16087,25,0.001554,378044
84032,13511,21,0.001554,378044
48306,25090,39,0.001554,378044
87114,50191,78,0.001554,378044
62234,26433,41,0.001551,378197
60652,30306,47,0.001551,378197
18049,16123,25,0.001551,378197
90008,25788,40,0.001551,378197
19138,26447,41,0.001550,378327
06488,19353,30,0.001550,378327
19023,15487,24,0.001550,378327
64081,22577,35,0.001550,378327
60473,20022,31,0.001548,378358
53095,23911,37,0.001547,378449
60450,17458,27,0.001547,378449
06042,17450,27,0.001547,378449
33138,20697,32,0.001546,378481
11220,47238,73,0.001545,378554
64029,16189,25,0.001544,378617
95472,24616,38,0.001544,378617
60050,26567,41,0.001543,378679
73018,13606,21,0.001543,378679
63139,18804,29,0.001542,378769
07840,25937,40,0.001542,378769
30354,13621,21,0.001542,378769
90814,14930,23,0.001541,378925
55303,39593,61,0.001541,378925
06010,46719,72,0.001541,378925
92107,22725,35,0.001540,378960
34145,18842,29,0.001539,379103
06851,22748,35,0.001539,379103
98370,29890,46,0.001539,379103
47203,21449,33,0.001539,379103
90012,17567,27,0.001537,379130
72002,13668,21,0.001536,379187
84062,23436,36,0.001536,379187
84040,15638,24,0.001535,379325
30188,60571,93,0.001535,379325
95054,13684,21,0.001535,379325
18235,15643,24,0.001534,379444
06415,14344,22,0.001534,379444
27330,29989,46,0.001534,379444
07644,17598,27,0.001534,379444
85226,31956,49,0.001533,379598
68137,19570,30,0.001533,379598
01832,20225,31,0.001533,379598
40517,28696,44,0.001533,379598
53094,15011,23,0.001532,379642
33037,13711,21,0.001532,379642
53149,17635,27,0.001531,379702
71901,21550,33,0.001531,379702
48075,20927,32,0.001529,379764
54403,19618,30,0.001529,379764
94534,32723,50,0.001528,379871
23860,22899,35,0.001528,379871
15147,14396,22,0.001528,379871
55330,34741,53,0.001526,379924
80020,45251,69,0.001525,380025
54650,20977,32,0.001525,380025
14456,14434,22,0.001524,380047
54956,38760,59,0.001522,380106
01027,16435,25,0.001521,380261
94555,23672,36,0.001521,380261
98409,18413,28,0.001521,380261
60623,43396,66,0.001521,380261
79109,32257,49,0.001519,380353
33756,28307,43,0.001519,380353
95051,36913,56,0.001517,380409
17545,17808,27,0.001516,380538
73099,67273,102,0.001516,380538
70737,34975,53,0.001515,380781
01844,44888,68,0.001515,380781
19403,38288,58,0.001515,380781
10466,42258,64,0.001515,380781
63128,27084,41,0.001514,380889
46221,19155,29,0.001514,380889
53546,25103,38,0.001514,380889
68601,21144,32,0.001513,380974
06483,13881,21,0.001513,380974
44024,21147,32,0.001513,380974
84118,17192,26,0.001512,381158
10461,31748,48,0.001512,381158
27104,26448,40,0.001512,381158
11787,31090,47,0.001512,381158
12508,15207,23,0.001512,381158
60634,53624,81,0.001511,381239
94585,20528,31,0.001510,381314
92131,29136,44,0.001510,381314
55014,21902,33,0.001507,381347
60544,22571,34,0.001506,381507
97086,29225,44,0.001506,381507
21921,38507,58,0.001506,381507
32669,15939,24,0.001506,381507
45236,21267,32,0.001505,381539
47546,17968,27,0.001503,381566
35244,31953,48,0.001502,381727
75007,39941,60,0.001502,381727
38002,35280,53,0.001502,381727
33076,35328,53,0.001500,381810
29928,19994,30,0.001500,381810
10701,39363,59,0.001499,381899
40031,20013,30,0.001499,381899
99645,23383,35,0.001497,381934
02368,27398,41,0.001496,381975
44121,27425,41,0.001495,382063
60543,31442,47,0.001495,382063
65401,24093,36,0.001494,382154
37405,16737,25,0.001494,382154
78015,20077,30,0.001494,382154
68025,22133,33,0.001491,382187
75006,30865,46,0.001490,382233
68127,15446,23,0.001489,382287
06708,20817,31,0.001489,382287
11207,63190,94,0.001488,382406
33412,16796,25,0.001488,382406
02816,29593,44,0.001487,382486
94124,24216,36,0.001487,382486
64068,30959,46,0.001486,382608
17201,19517,29,0.001486,382608
89523,31639,47,0.001486,382608
91411,14140,21,0.001485,382764
84414,18854,28,0.001485,382764
60014,39720,59,0.001485,382764
56001,32327,48,0.001485,382764
07087,36385,54,0.001484,382818
63304,37078,55,0.001483,382873
48072,14166,21,0.001482,382918
54455,16190,24,0.001482,382918
06811,23626,35,0.001481,383101
28075,18237,27,0.001481,383101
63042,14183,21,0.001481,383101
80134,67534,100,0.001481,383101
92011,20268,30,0.001480,383154
72209,15545,23,0.001480,383154
73135,14194,21,0.001479,383175
83607,23676,35,0.001478,383233
08872,15563,23,0.001478,383233
29070,14220,21,0.001477,383478
92262,20987,31,0.001477,383478
10459,29109,43,0.001477,383478
75063,25048,37,0.001477,383478
03103,22340,33,0.001477,383478
33062,27089,40,0.001477,383478
60098,27075,40,0.001477,383478
90065,32524,48,0.001476,383526
73020,20340,30,0.001475,383556
11762,21032,31,0.001474,383587
95688,29198,43,0.001473,383666
19977,24440,36,0.001473,383666
92109,33974,50,0.001472,383780
08109,19697,29,0.001472,383780
72032,23783,35,0.001472,383780
73069,18353,27,0.001471,383928
98133,40097,59,0.001471,383928
19320,42153,62,0.001471,383928
33703,21763,32,0.001470,383960
30096,49016,72,0.001469,384057
94801,17020,25,0.001469,384057
66801,19751,29,0.001468,384160
78232,29289,43,0.001468,384160
10710,21117,31,0.001468,384160
19132,30676,45,0.001467,384205
87124,47058,69,0.001466,384300
54301,17730,26,0.001466,384300
94015,40277,59,0.001465,384453
38655,36173,53,0.001465,384453
08055,27991,41,0.001465,384453
11010,20492,30,0.001464,384509
07205,17757,26,0.001464,384509
07083,46470,68,0.001463,384674
14526,18455,27,0.001463,384674
85032,47847,70,0.001463,384674
06854,19148,28,0.001462,384739
44146,25304,37,0.001462,384739
02301,45871,67,0.001461,384861
36701,18482,27,0.001461,384861
17356,19165,28,0.001461,384861
55448,21911,32,0.001460,384968
94513,51353,75,0.001460,384968
07067,16447,24,0.001459,384992
85015,23321,34,0.001458,385144
19720,52128,76,0.001458,385144
70122,28812,42,0.001458,385144
38024,19214,28,0.001457,385211
61201,26768,39,0.001457,385211
15227,23365,34,0.001455,385306
61701,27484,40,0.001455,385306
60478,14431,21,0.001455,385306
63129,45383,66,0.001454,385372
07740,19956,29,0.001453,385401
03867,16534,24,0.001452,385455
83634,20662,30,0.001452,385455
08096,31020,45,0.001451,385549
07036,33775,49,0.001451,385549
02878,15862,23,0.001450,385621
47201,33782,49,0.001450,385621
60491,20013,29,0.001449,385785
53051,34517,50,0.001449,385785
29229,42783,62,0.001449,385785
39507,15876,23,0.001449,385785
19468,22796,33,0.001448,385970
98026,32460,47,0.001448,385970
27704,27627,40,0.001448,385970
94536,44905,65,0.001448,385970
03038,25571,37,0.001447,386007
14760,14528,21,0.001445,386028
90740,22846,33,0.001444,386089
91737,19397,28,0.001444,386089
19607,18024,26,0.001443,386155
85281,27728,40,0.001443,386155
21742,29125,42,0.001442,386364
60142,26351,38,0.001442,386364
28117,45785,66,0.001442,386364
49316,21502,31,0.001442,386364
30008,22188,32,0.001442,386364
97045,52752,76,0.001441,386468
99163,19433,28,0.001441,386468
61265,33344,48,0.001440,386631
44240,28468,41,0.001440,386631
57106,34722,50,0.001440,386631
60502,16670,24,0.001440,386631
60140,18074,26,0.001439,386657
37830,27807,40,0.001438,386720
48324,15996,23,0.001438,386720
33901,16008,23,0.001437,386834
27410,48021,69,0.001437,386834
22546,15306,22,0.001437,386834
84660,22277,32,0.001436,386866
98685,27185,39,0.001435,386941
54401,25095,36,0.001435,386941
48375,18125,26,0.001434,387091
94541,39755,57,0.001434,387091
11411,16740,24,0.001434,387091
56560,29980,43,0.001434,387091
80021,32802,47,0.001433,387272
53402,27910,40,0.001433,387272
48451,14659,21,0.001433,387272
19901,29302,42,0.001433,387272
19152,21635,31,0.001433,387272
53027,19553,28,0.001432,387357
11581,18154,26,0.001432,387357
11795,21655,31,0.001432,387357
66223,19566,28,0.001431,387408
84094,16075,23,0.001431,387408
44070,27273,39,0.001430,387447
76712,23089,33,0.001429,387480
80132,28019,40,0.001428,387520
18360,23832,34,0.001427,387590
58078,25229,36,0.001427,387590
60087,19642,28,0.001426,387755
98597,21041,30,0.001426,387755
77381,29457,42,0.001426,387755
33458,45569,65,0.001426,387755
07060,25264,36,0.001425,387791
98036,30904,44,0.001424,387877
11510,29486,42,0.001424,387877
75075,28858,41,0.001421,387918
06108,16900,24,0.001420,388035
78626,33805,48,0.001420,388035
38125,31695,45,0.001420,388035
30143,26782,38,0.001419,388375
11223,43681,62,0.001419,388375
96789,39472,56,0.001419,388375
75243,34531,49,0.001419,388375
33707,25369,36,0.001419,388375
77479,69759,99,0.001419,388375
30144,44435,63,0.001418,388504
30083,46544,66,0.001418,388504
95123,46591,66,0.001417,388570
27896,17659,25,0.001416,388645
30189,35307,50,0.001416,388645
38632,26854,38,0.001415,388744
37174,43109,61,0.001415,388744
47401,32539,46,0.001414,388885
72704,23343,33,0.001414,388885
53142,26871,38,0.001414,388885
44112,16976,24,0.001414,388885
49058,17687,25,0.001413,388998
19702,45309,64,0.001413,388998
53147,16980,24,0.001413,388998
03062,22669,32,0.001412,389054
44144,16996,24,0.001412,389054
49503,31898,45,0.001411,389148
90038,17716,25,0.001411,389148
87301,17005,24,0.001411,389148
11710,31203,44,0.001410,389220
08037,19859,28,0.001410,389220
19116,22007,31,0.001409,389279
61571,19875,28,0.001409,389279
10541,22024,31,0.001408,389415
80232,19177,27,0.001408,389415
92612,19175,27,0.001408,389415
29708,36224,51,0.001408,389415
03060,17764,25,0.001407,389520
90807,25595,36,0.001407,389520
98059,31282,44,0.001407,389520
30655,25603,36,0.001406,389612
55313,19205,27,0.001406,389612
74074,20621,29,0.001406,389612
02121,18505,26,0.001405,389661
64082,16367,23,0.001405,389661
28461,28486,40,0.001404,389701
46324,17825,25,0.001403,389748
03842,15680,22,0.001403,389748
49331,16408,23,0.001402,389771
47172,17847,25,0.001401,389796
08060,22864,32,0.001400,389828
33308,31455,44,0.001399,390025
89434,22878,32,0.001399,390025
91607,22873,32,0.001399,390025
14450,37891,53,0.001399,390025
19013,25730,36,0.001399,390025
06513,22896,32,0.001398,390115
08088,23600,33,0.001398,390115
05701,17887,25,0.001398,390115
48098,17901,25,0.001397,390229
76248,34368,48,0.001397,390229
95209,29341,41,0.001397,390229
94580,20055,28,0.001396,390257
19335,43784,61,0.001393,390318
22602,26584,37,0.001392,390355
95961,20132,28,0.001391,390383
44017,15110,21,0.001390,390512
97338,22299,31,0.001390,390512
30101,55383,77,0.001390,390512
94591,41038,57,0.001389,390569
84405,17286,24,0.001388,390621
48331,20180,28,0.001388,390621
08052,15857,22,0.001387,390738
17602,37484,52,0.001387,390738
30214,30996,43,0.001387,390738
58104,30296,42,0.001386,390780
11417,18778,26,0.001385,390856
30168,18775,26,0.001385,390856
73010,17333,24,0.001385,390856
60620,55625,77,0.001384,391015
95405,17347,24,0.001384,391015
93001,24567,34,0.001384,391015
98188,17342,24,0.001384,391015
74037,17352,24,0.001383,391141
18045,27468,38,0.001383,391141
83843,19521,27,0.001383,391141
92694,26759,37,0.001383,391141
89403,16637,23,0.001382,391233
11758,49934,69,0.001382,391233
28334,19553,27,0.001381,391260
60628,55794,77,0.001380,391400
98007,15946,22,0.001380,391400
80003,29705,41,0.001380,391400
99224,21036,29,0.001379,391500
95135,17403,24,0.001379,391500
97128,34078,47,0.001379,391500
48855,15236,21,0.001378,391579
16148,15238,21,0.001378,391579
91107,26841,37,0.001378,391579
47591,18888,26,0.001377,391680
26505,20339,28,0.001377,391680
48335,17425,24,0.001377,391680
91381,16706,23,0.001377,391680
94080,45105,62,0.001375,391742
23805,17464,24,0.001374,391766
15001,26970,37,0.001372,391984
37087,42286,58,0.001372,391984
85331,29883,41,0.001372,391984
80524,34982,48,0.001372,391984
72703,24778,34,0.001372,391984
43078,16789,23,0.001370,392062
54115,40139,55,0.001370,392062
07065,24099,33,0.001369,392154
55906,16075,22,0.001369,392154
60102,27021,37,0.001369,392154
06804,16087,22,0.001368,392203
28374,19744,27,0.001368,392203
18944,22696,31,0.001366,392281
60406,16105,22,0.001366,392281
42066,18306,25,0.001366,392281
01570,15386,21,0.001365,392397
58102,18319,25,0.001365,392397
07203,17584,24,0.001365,392397
54915,33703,46,0.001365,392397
44128,24185,33,0.001364,392522
63114,25653,35,0.001364,392522
54952,21262,29,0.001364,392522
55428,20532,28,0.001364,392522
19605,16146,22,0.001363,392602
46322,21280,29,0.001363,392602
40422,21275,29,0.001363,392602
54914,23487,32,0.001362,392634
34202,30122,41,0.001361,392762
11590,35996,49,0.001361,392762
91711,27921,38,0.001361,392762
78006,39707,54,0.001360,392838
55420,16176,22,0.001360,392838
63368,36796,50,0.001359,392992
98072,21341,29,0.001359,392992
10467,55203,75,0.001359,392992
29302,15464,21,0.001358,393043
59404,22089,30,0.001358,393043
06776,22128,30,0.001356,393101
85024,20653,28,0.001356,393101
59802,16972,23,0.001355,393124
61550,15511,21,0.001354,393195
92009,36928,50,0.001354,393195
30127,62069,84,0.001353,393372
74135,15518,21,0.001353,393372
15136,19219,26,0.001353,393372
55379,33990,46,0.001353,393372
42103,19967,27,0.001352,393399
49525,27397,37,0.001351,393529
27549,20723,28,0.001351,393529
14221,48105,65,0.001351,393529
13212,17031,23,0.001350,393601
74804,16297,22,0.001350,393601
48442,19995,27,0.001350,393601
38401,51889,70,0.001349,393778
75009,23723,32,0.001349,393778
85304,21503,29,0.001349,393778
23803,34105,46,0.001349,393778
83651,20034,27,0.001348,393830
44857,18540,25,0.001348,393830
33304,18566,25,0.001347,393930
30294,37857,51,0.001347,393930
23430,17811,24,0.001347,393930
28037,28233,38,0.001346,393968
08724,37927,51,0.001345,394019
85283,34225,46,0.001344,394199
31029,16372,22,0.001344,394199
60452,21582,29,0.001344,394199
19082,26789,36,0.001344,394199
60462,34963,47,0.001344,394199
46151,27541,37,0.001343,394271
60090,26064,35,0.001343,394271
14559,15653,21,0.001342,394444
61401,24584,33,0.001342,394444
71603,21603,29,0.001342,394444
30252,44706,60,0.001342,394444
01851,22363,30,0.001342,394444
64052,15673,21,0.001340,394540
21078,18662,25,0.001340,394540
85022,37300,50,0.001340,394540
94063,17173,23,0.001339,394601
77009,28372,38,0.001339,394601
12550,38107,51,0.001338,394689
32081,27649,37,0.001338,394689
30263,50852,68,0.001337,394957
84047,15706,21,0.001337,394957
94561,32916,44,0.001337,394957
94582,32169,43,0.001337,394957
63031,36655,49,0.001337,394957
55429,16457,22,0.001337,394957
98408,15712,21,0.001337,394957
07731,32940,44,0.001336,395022
66106,15719,21,0.001336,395022
08527,46434,62,0.001335,395142
18018,26208,35,0.001335,395142
98055,17227,23,0.001335,395142
01902,30725,41,0.001334,395343
33445,28496,38,0.001334,395343
11421,23986,32,0.001334,395343
57201,19497,26,0.001334,395343
18042,32235,43,0.001334,395343
94579,15743,21,0.001334,395343
11434,47305,63,0.001332,395500
64118,33028,44,0.001332,395500
93309,37525,50,0.001332,395500
90275,36811,49,0.001331,395600
41017,38321,51,0.001331,395600
30078,32322,43,0.001330,395643
52722,36129,48,0.001329,395734
04240,32352,43,0.001329,395734
61801,17320,23,0.001328,395757
34240,19592,26,0.001327,395952
37086,21859,29,0.001327,395952
02649,15820,21,0.001327,395952
19115,24117,32,0.001327,395952
01201,37692,50,0.001327,395952
14127,27877,37,0.001327,395952
84119,18105,24,0.001326,396002
76040,19603,26,0.001326,396002
89503,24142,32,0.001325,396190
60467,24142,32,0.001325,396190
96707,29442,39,0.001325,396190
78666,64157,85,0.001325,396190
45822,16616,22,0.001324,396322
48439,46812,62,0.001324,396322
08094,36243,48,0.001324,396322
76016,26448,35,0.001323,396489
19133,18898,25,0.001323,396489
94560,31749,42,0.001323,396489
43055,49146,65,0.001323,396489
91320,35562,47,0.001322,396587
19701,38592,51,0.001322,396587
14051,18918,25,0.001321,396667
70592,21950,29,0.001321,396667
94520,19685,26,0.001321,396667
15213,22727,30,0.001320,396697
81507,15920,21,0.001319,396718
17257,20493,27,0.001318,396861
60639,47048,62,0.001318,396861
70471,19723,26,0.001318,396861
44514,21252,28,0.001318,396861
85008,32652,43,0.001317,396977
92780,34169,45,0.001317,396977
84120,21258,28,0.001317,396977
57702,29634,39,0.001316,397067
60487,22033,29,0.001316,397067
71201,16723,22,0.001316,397067
63026,37276,49,0.001315,397174
23693,19766,26,0.001315,397174
46218,24338,32,0.001315,397174
46706,16755,22,0.001313,397246
75013,38083,50,0.001313,397246
60459,20573,27,0.001312,397297
24503,18294,24,0.001312,397297
80109,23648,31,0.001311,397359
94590,23646,31,0.001311,397359
54729,28246,37,0.001310,397520
72903,18321,24,0.001310,397520
11229,53418,70,0.001310,397520
98221,22908,30,0.001310,397520
67203,20623,27,0.001309,397586
54935,29789,39,0.001309,397586
36801,21403,28,0.001308,397637
67205,17590,23,0.001308,397637
64083,22190,29,0.001307,397707
06810,31378,41,0.001307,397707
44137,19144,25,0.001306,397788
06451,17608,23,0.001306,397788
13126,25268,33,0.001306,397788
98671,22992,30,0.001305,398009
57401,22219,29,0.001305,398009
64138,19924,26,0.001305,398009
19124,43677,57,0.001305,398009
40291,35248,46,0.001305,398009
33705,25283,33,0.001305,398009
64064,17643,23,0.001304,398032
46304,24559,32,0.001303,398140
35758,40662,53,0.001303,398140
99403,17654,23,0.001303,398140
64015,26875,35,0.001302,398175
89502,32276,42,0.001301,398217
08723,29239,38,0.001300,398281
14617,19999,26,0.001300,398281
14020,16938,22,0.001299,398370
55902,21561,28,0.001299,398370
31406,30017,39,0.001299,398370
44001,19272,25,0.001297,398422
76053,20811,27,0.001297,398422
01905,17744,23,0.001296,398474
54751,22381,29,0.001296,398474
90028,23169,30,0.001295,398557
60426,19311,25,0.001295,398557
46229,21623,28,0.001295,398557
30265,33226,43,0.001294,398687
58103,27053,35,0.001294,398687
06705,17776,23,0.001294,398687
45066,22405,29,0.001294,398687
44039,31715,41,0.001293,398827
60169,23967,31,0.001293,398827
92116,25528,33,0.001293,398827
76039,27066,35,0.001293,398827
80921,25551,33,0.001292,398948
61081,17024,22,0.001292,398948
55024,25537,33,0.001292,398948
91401,25541,33,0.001292,398948
53222,20921,27,0.001291,399175
49341,34860,45,0.001291,399175
53151,29427,38,0.001291,399175
91750,27876,36,0.001291,399175
60629,62760,81,0.001291,399175
29403,18615,24,0.001289,399199
95603,23295,30,0.001288,399229
48220,20979,27,0.001287,399338
75078,35742,46,0.001287,399338
75069,27967,36,0.001287,399338
11236,66076,85,0.001286,399423
27530,29574,38,0.001285,399531
99654,31908,41,0.001285,399531
01830,22573,29,0.001285,399531
44313,22581,29,0.001284,399784
96782,24924,32,0.001284,399784
75228,38937,50,0.001284,399784
40475,53752,69,0.001284,399784
07109,28805,37,0.001284,399784
97132,28046,36,0.001284,399784
01757,21830,28,0.001283,399812
14620,17165,22,0.001282,400000
29464,49153,63,0.001282,400000
28312,17158,22,0.001282,400000
63376,63158,81,0.001282,400000
61821,22637,29,0.001281,400142
48336,23412,30,0.001281,400142
91364,21863,28,0.001281,400142
30012,23422,30,0.001281,400142
92602,19509,25,0.001281,400142
94578,23431,30,0.001280,400213
78230,32040,41,0.001280,400213
30014,35186,45,0.001279,400258
10705,23466,30,0.001278,400363
95667,30507,39,0.001278,400363
92122,28175,36,0.001278,400363
21001,22729,29,0.001276,400421
60110,22723,29,0.001276,400421
54449,21178,27,0.001275,400553
77389,30578,39,0.001275,400553
38016,34498,44,0.001275,400553
41071,17253,22,0.001275,400553
06514,19620,25,0.001274,400633
89706,17265,22,0.001274,400633
80017,25897,33,0.001274,400633
14226,24346,31,0.001273,400664
44281,27505,35,0.001272,400723
04072,18875,24,0.001272,400723
33613,23595,30,0.001271,400885
11554,32270,41,0.001271,400885
60621,21242,27,0.001271,400885
48309,25964,33,0.001271,400885
32223,24393,31,0.001271,400885
44319,18900,24,0.001270,401063
68901,18899,24,0.001270,401063
60156,22044,28,0.001270,401063
61614,22835,29,0.001270,401063
71106,28343,36,0.001270,401063
99223,29123,37,0.001270,401063
60002,22060,28,0.001269,401227
18067,16549,21,0.001269,401227
10457,40965,52,0.001269,401227
84081,23643,30,0.001269,401227
74008,26009,33,0.001269,401227
11412,28416,36,0.001267,401325
80525,48939,62,0.001267,401325
95127,37925,48,0.001266,401373
28105,38729,49,0.001265,401449
35124,21352,27,0.001265,401449
95648,48301,61,0.001263,401510
44720,34866,44,0.001262,401619
85042,32500,41,0.001262,401619
53204,19014,24,0.001262,401619
60419,19030,24,0.001261,401643
92656,38886,49,0.001260,401692
43050,23819,30,0.001259,401856
60139,22237,28,0.001259,401856
75212,17474,22,0.001259,401856
11418,21438,27,0.001259,401856
64133,27801,35,0.001259,401856
80513,17474,22,0.001259,401856
77096,23848,30,0.001258,401937
29803,40538,51,0.001258,401937
94806,36627,46,0.001256,402059
95219,20708,26,0.001256,402059
80526,39808,50,0.001256,402059
85268,24694,31,0.001255,402158
94954,29488,37,0.001255,402158
40403,24705,31,0.001255,402158
76012,19937,25,0.001254,402210
45248,21537,27,0.001254,402210
16801,29524,37,0.001253,402269
63043,17551,22,0.001253,402269
76226,36728,46,0.001252,402315
91104,27188,34,0.001251,402397
47712,19177,24,0.001251,402397
08859,19180,24,0.001251,402397
48073,31199,39,0.001250,402490
02780,43209,54,0.001250,402490
73003,16809,21,0.001249,402534
75094,18417,23,0.001249,402534
90732,17627,22,0.001248,402582
46750,20841,26,0.001248,402582
06770,24066,30,0.001247,402663
92604,20056,25,0.001247,402663
07026,20854,26,0.001247,402663
60617,60187,75,0.001246,402797
38135,24083,30,0.001246,402797
60560,23270,29,0.001246,402797
37043,47374,59,0.001245,402908
44130,41755,52,0.001245,402908
06340,20903,26,0.001244,402959
53403,20101,25,0.001244,402959
43537,25743,32,0.001243,402991
47630,33814,42,0.001242,403230
30542,36224,45,0.001242,403230
83605,20937,26,0.001242,403230
91367,33810,42,0.001242,403230
95204,19328,24,0.001242,403230
19709,48321,60,0.001242,403230
63301,41901,52,0.001241,403393
53140,22565,28,0.001241,403393
92270,17729,22,0.001241,403393
97005,20147,25,0.001241,403393
48152,29006,36,0.001241,403393
64836,18553,23,0.001240,403444
46375,22574,28,0.001240,403444
10977,34702,43,0.001239,403595
31906,18557,23,0.001239,403595
91316,21783,27,0.001239,403595
51106,21784,27,0.001239,403595
92120,25019,31,0.001239,403595
01854,19395,24,0.001237,403672
11204,42837,53,0.001237,403672
99354,20228,25,0.001236,403746
98296,22660,28,0.001236,403746
48838,16993,21,0.001236,403746
80015,58278,72,0.001235,403969
84096,30781,38,0.001235,403969
21740,50219,62,0.001235,403969
53220,20247,25,0.001235,403969
80247,21059,26,0.001235,403969
60632,42956,53,0.001234,404022
75036,25958,32,0.001233,404054
46385,38149,47,0.001232,404189
57701,32464,40,0.001232,404189
40299,38969,48,0.001232,404189
94565,60933,75,0.001231,404288
27596,19499,24,0.001231,404288
61832,25205,31,0.001230,404384
26554,33344,41,0.001230,404384
13905,19510,24,0.001230,404384
49017,19530,24,0.001229,404431
90720,18720,23,0.001229,404431
97330,36644,45,0.001228,404575
15301,39094,48,0.001228,404575
98168,24430,30,0.001228,404575
37091,17105,21,0.001228,404575
17268,24443,30,0.001227,404717
53090,17923,22,0.001227,404717
48371,21998,27,0.001227,404717
32836,19565,24,0.001227,404717
72762,31790,39,0.001227,404717
80602,37512,46,0.001226,404763
54130,22035,27,0.001225,404890
32819,26939,33,0.001225,404890
84015,31842,39,0.001225,404890
33334,22864,28,0.001225,404890
64012,24506,30,0.001224,404941
98520,17152,21,0.001224,404941
10468,40897,50,0.001223,405038
78258,38418,47,0.001223,405038
27215,36837,45,0.001222,405230
48214,17997,22,0.001222,405230
30281,58915,72,0.001222,405230
71730,24543,30,0.001222,405230
97333,18822,23,0.001222,405230
73160,40134,49,0.001221,405302
47331,18839,23,0.001221,405302
12553,20499,25,0.001220,405352
55025,20488,25,0.001220,405352
14217,18875,23,0.001219,405375
63367,23809,29,0.001218,405404
30043,69017,84,0.001217,405525
30094,30405,37,0.001217,405525
60477,32072,39,0.001216,405612
71909,20552,25,0.001216,405612
52245,18918,23,0.001216,405612
27302,28800,35,0.001215,405647
94533,48604,59,0.001214,405779
15102,26353,32,0.001214,405779
90016,33777,41,0.001214,405779
04005,20608,25,0.001213,405891
37932,19784,24,0.001213,405891
61032,23090,28,0.001213,405891
38116,28859,35,0.001213,405891
48197,56163,68,0.001211,406079
02860,32205,39,0.001211,406079
32224,34687,42,0.001211,406079
40391,32202,39,0.001211,406079
28078,60418,73,0.001208,406205
45212,18219,22,0.001208,406205
59801,25662,31,0.001208,406205
47130,45585,55,0.001207,406260
11756,36477,44,0.001206,406335
53219,25696,31,0.001206,406335
11735,26556,32,0.001205,406429
77345,23241,28,0.001205,406429
70001,28213,34,0.001205,406429
80521,24907,30,0.001204,406582
08753,56478,68,0.001204,406582
11776,19926,24,0.001204,406582
18015,25749,31,0.001204,406582
95128,21605,26,0.001203,406608
60107,29123,35,0.001202,406665
11790,18298,22,0.001202,406665
06790,27480,33,0.001201,406772
49203,33304,40,0.001201,406772
64055,28298,34,0.001201,406772
30040,63343,76,0.001200,406873
40047,20837,25,0.001200,406873
30106,18348,22,0.001199,406960
53209,35876,43,0.001199,406960
47250,18352,22,0.001199,406960
13069,18371,22,0.001198,407057
33155,34226,41,0.001198,407057
97203,28392,34,0.001198,407057
19111,41760,50,0.001197,407107
93023,17561,21,0.001196,407216
48390,22581,27,0.001196,407216
98012,50994,61,0.001196,407216
46235,21751,26,0.001195,407279
15068,30951,37,0.001195,407279
96818,25966,31,0.001194,407333
10954,19259,23,0.001194,407333
11368,43603,52,0.001193,407425
11224,33525,40,0.001193,407425
75032,30196,36,0.001192,407554
